source,dataset,k,margin
stress,anisotropic,3,-3
stress,anisotropic,3,-3
stress,anisotropic,3,-1
stress,anisotropic,3,-3
stress,anisotropic,3,3
stress,anisotropic,3,-3
stress,anisotropic,3,3
stress,anisotropic,3,-3
stress,anisotropic,3,-1
stress,anisotropic,3,-3
stress,anisotropic,3,1
stress,anisotropic,3,1
stress,anisotropic,3,3
stress,anisotropic,3,1
stress,anisotropic,3,-3
stress,anisotropic,3,-3
stress,anisotropic,3,-1
stress,anisotropic,3,1
stress,anisotropic,3,3
stress,anisotropic,3,-3
stress,anisotropic,3,1
stress,anisotropic,3,1
stress,anisotropic,3,-3
stress,anisotropic,3,-3
stress,anisotropic,3,1
stress,anisotropic,3,1
stress,anisotropic,3,-1
stress,anisotropic,3,-1
stress,anisotropic,3,3
stress,anisotropic,3,-1
stress,anisotropic,3,-1
stress,anisotropic,3,-3
stress,anisotropic,3,-3
stress,anisotropic,3,-3
stress,anisotropic,3,-1
stress,anisotropic,3,-1
stress,anisotropic,3,-3
stress,anisotropic,3,-3
stress,anisotropic,3,-3
stress,anisotropic,3,3
stress,anisotropic,3,-3
stress,anisotropic,3,-1
stress,anisotropic,3,-3
stress,anisotropic,3,-3
stress,anisotropic,3,3
stress,anisotropic,3,1
stress,anisotropic,3,-3
stress,anisotropic,3,1
stress,anisotropic,3,-3
stress,anisotropic,3,-1
stress,anisotropic,3,-3
stress,anisotropic,3,3
stress,anisotropic,3,1
stress,anisotropic,3,-3
stress,anisotropic,3,-3
stress,anisotropic,3,1
stress,anisotropic,3,-3
stress,anisotropic,3,-3
stress,anisotropic,3,-3
stress,anisotropic,3,1
stress,anisotropic,3,-1
stress,anisotropic,3,-1
stress,anisotropic,3,3
stress,anisotropic,3,-1
stress,anisotropic,5,-5
stress,anisotropic,5,-3
stress,anisotropic,5,-1
stress,anisotropic,5,-3
stress,anisotropic,5,1
stress,anisotropic,5,-1
stress,anisotropic,5,-5
stress,anisotropic,5,3
stress,anisotropic,5,-3
stress,anisotropic,5,1
stress,anisotropic,5,-3
stress,anisotropic,5,-3
stress,anisotropic,5,3
stress,anisotropic,5,-1
stress,anisotropic,5,-3
stress,anisotropic,5,1
stress,anisotropic,5,-3
stress,anisotropic,5,-3
stress,anisotropic,5,-5
stress,anisotropic,5,-5
stress,anisotropic,5,-1
stress,anisotropic,5,-5
stress,anisotropic,5,-1
stress,anisotropic,5,-3
stress,anisotropic,5,-5
stress,anisotropic,5,1
stress,anisotropic,5,1
stress,anisotropic,5,-1
stress,anisotropic,5,-5
stress,anisotropic,5,5
stress,anisotropic,5,5
stress,anisotropic,5,-5
stress,anisotropic,5,1
stress,anisotropic,5,1
stress,anisotropic,5,5
stress,anisotropic,5,1
stress,anisotropic,5,3
stress,anisotropic,5,-3
stress,anisotropic,5,-3
stress,anisotropic,5,-5
stress,anisotropic,5,-5
stress,anisotropic,5,-5
stress,anisotropic,5,-5
stress,anisotropic,5,3
stress,anisotropic,5,-5
stress,anisotropic,5,5
stress,anisotropic,5,-1
stress,anisotropic,5,-5
stress,anisotropic,5,-5
stress,anisotropic,5,-5
stress,anisotropic,5,-5
stress,anisotropic,5,-3
stress,anisotropic,5,-1
stress,anisotropic,5,-3
stress,anisotropic,5,-3
stress,anisotropic,5,-5
stress,anisotropic,5,-5
stress,anisotropic,5,-5
stress,anisotropic,5,1
stress,anisotropic,5,-5
stress,anisotropic,5,3
stress,anisotropic,5,-3
stress,anisotropic,5,3
stress,anisotropic,5,-5
stress,anisotropic,5,-1
stress,anisotropic,5,-5
stress,anisotropic,5,1
stress,anisotropic,5,-1
stress,anisotropic,5,3
stress,anisotropic,5,-1
stress,anisotropic,5,-3
stress,anisotropic,5,-5
stress,anisotropic,5,-1
stress,anisotropic,5,-1
stress,anisotropic,5,5
stress,anisotropic,5,-5
stress,anisotropic,5,3
stress,anisotropic,5,3
stress,anisotropic,5,-3
stress,anisotropic,5,-5
stress,anisotropic,5,1
stress,anisotropic,5,1
stress,anisotropic,5,-1
stress,anisotropic,5,-1
stress,anisotropic,5,3
stress,anisotropic,5,-1
stress,anisotropic,5,-1
stress,anisotropic,5,-3
stress,anisotropic,5,-3
stress,anisotropic,5,-5
stress,anisotropic,5,-3
stress,anisotropic,5,1
stress,anisotropic,5,-3
stress,anisotropic,5,-5
stress,anisotropic,5,-5
stress,anisotropic,5,5
stress,anisotropic,5,-5
stress,anisotropic,5,-1
stress,anisotropic,5,-5
stress,anisotropic,5,-3
stress,anisotropic,5,5
stress,anisotropic,5,3
stress,anisotropic,5,-5
stress,anisotropic,5,1
stress,anisotropic,5,-5
stress,anisotropic,5,1
stress,anisotropic,5,-5
stress,anisotropic,5,1
stress,anisotropic,5,3
stress,anisotropic,5,-5
stress,anisotropic,5,-3
stress,anisotropic,5,3
stress,anisotropic,5,-5
stress,anisotropic,5,-3
stress,anisotropic,5,-5
stress,anisotropic,5,1
stress,anisotropic,5,-3
stress,anisotropic,5,1
stress,anisotropic,5,3
stress,anisotropic,5,-1
stress,anisotropic,7,-7
stress,anisotropic,7,-1
stress,anisotropic,7,1
stress,anisotropic,7,-3
stress,anisotropic,7,1
stress,anisotropic,7,-3
stress,anisotropic,7,-7
stress,anisotropic,7,5
stress,anisotropic,7,-3
stress,anisotropic,7,3
stress,anisotropic,7,-3
stress,anisotropic,7,-3
stress,anisotropic,7,1
stress,anisotropic,7,1
stress,anisotropic,7,-5
stress,anisotropic,7,-1
stress,anisotropic,7,-5
stress,anisotropic,7,-5
stress,anisotropic,7,-7
stress,anisotropic,7,-5
stress,anisotropic,7,1
stress,anisotropic,7,-7
stress,anisotropic,7,-3
stress,anisotropic,7,-3
stress,anisotropic,7,-5
stress,anisotropic,7,3
stress,anisotropic,7,1
stress,anisotropic,7,-1
stress,anisotropic,7,-7
stress,anisotropic,7,3
stress,anisotropic,7,5
stress,anisotropic,7,-7
stress,anisotropic,7,3
stress,anisotropic,7,3
stress,anisotropic,7,7
stress,anisotropic,7,1
stress,anisotropic,7,5
stress,anisotropic,7,-5
stress,anisotropic,7,-3
stress,anisotropic,7,-3
stress,anisotropic,7,-7
stress,anisotropic,7,-5
stress,anisotropic,7,-7
stress,anisotropic,7,5
stress,anisotropic,7,-7
stress,anisotropic,7,7
stress,anisotropic,7,-1
stress,anisotropic,7,-7
stress,anisotropic,7,-7
stress,anisotropic,7,-7
stress,anisotropic,7,-5
stress,anisotropic,7,-5
stress,anisotropic,7,1
stress,anisotropic,7,-5
stress,anisotropic,7,-3
stress,anisotropic,7,-7
stress,anisotropic,7,-3
stress,anisotropic,7,-7
stress,anisotropic,7,-1
stress,anisotropic,7,-5
stress,anisotropic,7,3
stress,anisotropic,7,-3
stress,anisotropic,7,3
stress,anisotropic,7,-7
stress,anisotropic,7,-3
stress,anisotropic,7,-7
stress,anisotropic,7,1
stress,anisotropic,7,-3
stress,anisotropic,7,3
stress,anisotropic,7,-3
stress,anisotropic,7,-3
stress,anisotropic,7,-7
stress,anisotropic,7,-3
stress,anisotropic,7,-3
stress,anisotropic,7,5
stress,anisotropic,7,-7
stress,anisotropic,7,5
stress,anisotropic,7,5
stress,anisotropic,7,-1
stress,anisotropic,7,-7
stress,anisotropic,7,3
stress,anisotropic,7,-1
stress,anisotropic,7,-1
stress,anisotropic,7,-1
stress,anisotropic,7,1
stress,anisotropic,7,-1
stress,anisotropic,7,-3
stress,anisotropic,7,-3
stress,anisotropic,7,-5
stress,anisotropic,7,-7
stress,anisotropic,7,-5
stress,anisotropic,7,-1
stress,anisotropic,7,-5
stress,anisotropic,7,-5
stress,anisotropic,7,-7
stress,anisotropic,7,3
stress,anisotropic,7,-7
stress,anisotropic,7,-3
stress,anisotropic,7,-7
stress,anisotropic,7,-5
stress,anisotropic,7,5
stress,anisotropic,7,3
stress,anisotropic,7,-5
stress,anisotropic,7,3
stress,anisotropic,7,-7
stress,anisotropic,7,1
stress,anisotropic,7,-7
stress,anisotropic,7,3
stress,anisotropic,7,5
stress,anisotropic,7,-5
stress,anisotropic,7,-5
stress,anisotropic,7,5
stress,anisotropic,7,-5
stress,anisotropic,7,-5
stress,anisotropic,7,-7
stress,anisotropic,7,1
stress,anisotropic,7,-5
stress,anisotropic,7,3
stress,anisotropic,7,5
stress,anisotropic,7,1
stress,anisotropic,11,-9
stress,anisotropic,11,-3
stress,anisotropic,11,3
stress,anisotropic,11,-3
stress,anisotropic,11,1
stress,anisotropic,11,-1
stress,anisotropic,11,-11
stress,anisotropic,11,7
stress,anisotropic,11,-3
stress,anisotropic,11,5
stress,anisotropic,11,-5
stress,anisotropic,11,-5
stress,anisotropic,11,-1
stress,anisotropic,11,1
stress,anisotropic,11,-9
stress,anisotropic,11,-1
stress,anisotropic,11,-5
stress,anisotropic,11,-9
stress,anisotropic,11,-11
stress,anisotropic,11,-3
stress,anisotropic,11,-1
stress,anisotropic,11,-9
stress,anisotropic,11,-5
stress,anisotropic,11,-3
stress,anisotropic,11,-7
stress,anisotropic,11,5
stress,anisotropic,11,-3
stress,anisotropic,11,-1
stress,anisotropic,11,-7
stress,anisotropic,11,-1
stress,anisotropic,11,3
stress,anisotropic,11,-11
stress,anisotropic,11,1
stress,anisotropic,11,-1
stress,anisotropic,11,7
stress,anisotropic,11,3
stress,anisotropic,11,7
stress,anisotropic,11,-7
stress,anisotropic,11,-3
stress,anisotropic,11,-5
stress,anisotropic,11,-9
stress,anisotropic,11,-5
stress,anisotropic,11,-11
stress,anisotropic,11,1
stress,anisotropic,11,-11
stress,anisotropic,11,7
stress,anisotropic,11,-3
stress,anisotropic,11,-9
stress,anisotropic,11,-9
stress,anisotropic,11,-9
stress,anisotropic,11,-9
stress,anisotropic,11,-9
stress,anisotropic,11,1
stress,anisotropic,11,-7
stress,anisotropic,11,-7
stress,anisotropic,11,-9
stress,anisotropic,11,-5
stress,anisotropic,11,-9
stress,anisotropic,11,-5
stress,anisotropic,11,-7
stress,anisotropic,11,-1
stress,anisotropic,11,-5
stress,anisotropic,11,5
stress,anisotropic,11,-9
stress,anisotropic,11,-5
stress,anisotropic,11,-11
stress,anisotropic,11,-1
stress,anisotropic,11,-5
stress,anisotropic,11,7
stress,anisotropic,11,-5
stress,anisotropic,11,-3
stress,anisotropic,11,-7
stress,anisotropic,11,-3
stress,anisotropic,11,-3
stress,anisotropic,11,9
stress,anisotropic,11,-11
stress,anisotropic,11,7
stress,anisotropic,11,5
stress,anisotropic,11,-1
stress,anisotropic,11,-9
stress,anisotropic,11,5
stress,anisotropic,11,1
stress,anisotropic,11,-3
stress,anisotropic,11,-1
stress,anisotropic,11,3
stress,anisotropic,11,1
stress,anisotropic,11,-3
stress,anisotropic,11,-5
stress,anisotropic,11,-9
stress,anisotropic,11,-9
stress,anisotropic,11,-3
stress,anisotropic,11,-3
stress,anisotropic,11,-9
stress,anisotropic,11,-9
stress,anisotropic,11,-11
stress,anisotropic,11,5
stress,anisotropic,11,-11
stress,anisotropic,11,-7
stress,anisotropic,11,-9
stress,anisotropic,11,-7
stress,anisotropic,11,5
stress,anisotropic,11,5
stress,anisotropic,11,-7
stress,anisotropic,11,3
stress,anisotropic,11,-9
stress,anisotropic,11,1
stress,anisotropic,11,-9
stress,anisotropic,11,1
stress,anisotropic,11,7
stress,anisotropic,11,-3
stress,anisotropic,11,-9
stress,anisotropic,11,3
stress,anisotropic,11,-9
stress,anisotropic,11,-5
stress,anisotropic,11,-11
stress,anisotropic,11,-1
stress,anisotropic,11,-9
stress,anisotropic,11,1
stress,anisotropic,11,7
stress,anisotropic,11,-1
stress,anisotropic,1,-1
stress,anisotropic,1,-1
stress,anisotropic,1,-1
stress,anisotropic,1,-1
stress,anisotropic,1,1
stress,anisotropic,1,1
stress,anisotropic,1,-1
stress,anisotropic,1,1
stress,anisotropic,1,1
stress,anisotropic,1,-1
stress,anisotropic,1,-1
stress,anisotropic,1,-1
stress,anisotropic,1,1
stress,anisotropic,1,1
stress,anisotropic,1,-1
stress,anisotropic,1,-1
stress,anisotropic,1,-1
stress,anisotropic,1,-1
stress,anisotropic,1,-1
stress,anisotropic,1,-1
stress,anisotropic,1,1
stress,anisotropic,1,-1
stress,anisotropic,1,1
stress,anisotropic,1,-1
stress,anisotropic,1,-1
stress,anisotropic,1,1
stress,anisotropic,1,-1
stress,anisotropic,1,-1
stress,anisotropic,1,-1
stress,anisotropic,1,1
stress,anisotropic,1,1
stress,anisotropic,1,-1
stress,anisotropic,1,-1
stress,anisotropic,1,1
stress,anisotropic,1,1
stress,anisotropic,1,1
stress,anisotropic,1,-1
stress,anisotropic,1,-1
stress,anisotropic,1,-1
stress,anisotropic,1,-1
stress,anisotropic,1,-1
stress,anisotropic,1,-1
stress,anisotropic,1,-1
stress,anisotropic,1,1
stress,anisotropic,1,-1
stress,anisotropic,1,1
stress,anisotropic,1,-1
stress,anisotropic,1,-1
stress,anisotropic,1,-1
stress,anisotropic,1,-1
stress,anisotropic,1,-1
stress,anisotropic,1,-1
stress,anisotropic,1,-1
stress,anisotropic,1,-1
stress,anisotropic,1,-1
stress,anisotropic,1,-1
stress,anisotropic,1,-1
stress,anisotropic,1,-1
stress,anisotropic,1,-1
stress,anisotropic,1,-1
stress,anisotropic,1,1
stress,anisotropic,1,-1
stress,anisotropic,1,1
stress,anisotropic,1,-1
stress,anisotropic,1,1
stress,anisotropic,1,-1
stress,anisotropic,1,1
stress,anisotropic,1,1
stress,anisotropic,1,1
stress,anisotropic,1,-1
stress,anisotropic,1,-1
stress,anisotropic,1,-1
stress,anisotropic,1,-1
stress,anisotropic,1,1
stress,anisotropic,1,1
stress,anisotropic,1,-1
stress,anisotropic,1,1
stress,anisotropic,1,1
stress,anisotropic,1,-1
stress,anisotropic,1,-1
stress,anisotropic,1,1
stress,anisotropic,1,1
stress,anisotropic,1,-1
stress,anisotropic,1,-1
stress,anisotropic,1,1
stress,anisotropic,1,-1
stress,anisotropic,1,-1
stress,anisotropic,1,-1
stress,anisotropic,1,-1
stress,anisotropic,1,-1
stress,anisotropic,1,-1
stress,anisotropic,1,1
stress,anisotropic,1,-1
stress,anisotropic,1,-1
stress,anisotropic,1,-1
stress,anisotropic,1,1
stress,anisotropic,1,-1
stress,anisotropic,1,1
stress,anisotropic,1,-1
stress,anisotropic,1,-1
stress,anisotropic,1,1
stress,anisotropic,1,-1
stress,anisotropic,1,-1
stress,anisotropic,1,1
stress,anisotropic,1,-1
stress,anisotropic,1,1
stress,anisotropic,1,-1
stress,anisotropic,1,1
stress,anisotropic,1,1
stress,anisotropic,1,-1
stress,anisotropic,1,-1
stress,anisotropic,1,1
stress,anisotropic,1,-1
stress,anisotropic,1,-1
stress,anisotropic,1,-1
stress,anisotropic,1,1
stress,anisotropic,1,1
stress,anisotropic,1,1
stress,anisotropic,1,1
stress,anisotropic,1,-1
stress,anisotropic,3,-3
stress,anisotropic,3,-1
stress,anisotropic,3,-3
stress,anisotropic,3,-1
stress,anisotropic,3,1
stress,anisotropic,3,1
stress,anisotropic,3,-3
stress,anisotropic,3,1
stress,anisotropic,3,-1
stress,anisotropic,3,-1
stress,anisotropic,3,-1
stress,anisotropic,3,-1
stress,anisotropic,3,3
stress,anisotropic,3,1
stress,anisotropic,3,-1
stress,anisotropic,3,1
stress,anisotropic,3,-3
stress,anisotropic,3,-3
stress,anisotropic,3,-3
stress,anisotropic,3,-3
stress,anisotropic,3,1
stress,anisotropic,3,-3
stress,anisotropic,3,-1
stress,anisotropic,3,-1
stress,anisotropic,3,-3
stress,anisotropic,3,3
stress,anisotropic,3,-1
stress,anisotropic,3,-1
stress,anisotropic,3,-3
stress,anisotropic,3,3
stress,anisotropic,3,3
stress,anisotropic,3,-3
stress,anisotropic,3,-1
stress,anisotropic,3,1
stress,anisotropic,3,3
stress,anisotropic,3,1
stress,anisotropic,3,1
stress,anisotropic,3,-1
stress,anisotropic,3,-3
stress,anisotropic,3,-3
stress,anisotropic,3,-3
stress,anisotropic,3,-3
stress,anisotropic,3,-3
stress,anisotropic,3,3
stress,anisotropic,3,-3
stress,anisotropic,3,3
stress,anisotropic,3,-1
stress,anisotropic,3,-3
stress,anisotropic,3,-3
stress,anisotropic,3,-3
stress,anisotropic,3,-3
stress,anisotropic,3,-3
stress,anisotropic,3,1
stress,anisotropic,3,-3
stress,anisotropic,3,-3
stress,anisotropic,3,-3
stress,anisotropic,3,-3
stress,anisotropic,3,-3
stress,anisotropic,3,-1
stress,anisotropic,3,-3
stress,anisotropic,3,3
stress,anisotropic,3,-3
stress,anisotropic,3,3
stress,anisotropic,3,-3
stress,anisotropic,3,-1
stress,anisotropic,3,-3
stress,anisotropic,3,1
stress,anisotropic,3,1
stress,anisotropic,3,3
stress,anisotropic,3,1
stress,anisotropic,3,-3
stress,anisotropic,3,-3
stress,anisotropic,3,-1
stress,anisotropic,3,1
stress,anisotropic,3,3
stress,anisotropic,3,-3
stress,anisotropic,3,1
stress,anisotropic,3,1
stress,anisotropic,3,-3
stress,anisotropic,3,-3
stress,anisotropic,3,1
stress,anisotropic,3,1
stress,anisotropic,3,-1
stress,anisotropic,3,-1
stress,anisotropic,3,3
stress,anisotropic,3,-1
stress,anisotropic,3,-1
stress,anisotropic,3,-3
stress,anisotropic,3,-3
stress,anisotropic,3,-3
stress,anisotropic,3,-1
stress,anisotropic,3,-1
stress,anisotropic,3,-3
stress,anisotropic,3,-3
stress,anisotropic,3,-3
stress,anisotropic,3,3
stress,anisotropic,3,-3
stress,anisotropic,3,-1
stress,anisotropic,3,-3
stress,anisotropic,3,-3
stress,anisotropic,3,3
stress,anisotropic,3,1
stress,anisotropic,3,-3
stress,anisotropic,3,1
stress,anisotropic,3,-3
stress,anisotropic,3,-1
stress,anisotropic,3,-3
stress,anisotropic,3,3
stress,anisotropic,3,1
stress,anisotropic,3,-3
stress,anisotropic,3,-3
stress,anisotropic,3,1
stress,anisotropic,3,-3
stress,anisotropic,3,-3
stress,anisotropic,3,-3
stress,anisotropic,3,1
stress,anisotropic,3,-1
stress,anisotropic,3,-1
stress,anisotropic,3,3
stress,anisotropic,3,-1
stress,anisotropic,5,-5
stress,anisotropic,5,-3
stress,anisotropic,5,-1
stress,anisotropic,5,-3
stress,anisotropic,5,1
stress,anisotropic,5,-1
stress,anisotropic,5,-5
stress,anisotropic,5,3
stress,anisotropic,5,-3
stress,anisotropic,5,1
stress,anisotropic,5,-3
stress,anisotropic,5,-3
stress,anisotropic,5,3
stress,anisotropic,5,-1
stress,anisotropic,5,-3
stress,anisotropic,5,1
stress,anisotropic,5,-3
stress,anisotropic,5,-3
stress,anisotropic,5,-5
stress,anisotropic,5,-5
stress,anisotropic,5,-1
stress,anisotropic,5,-5
stress,anisotropic,5,-1
stress,anisotropic,5,-3
stress,anisotropic,5,-5
stress,anisotropic,5,1
stress,anisotropic,5,1
stress,anisotropic,5,-1
stress,anisotropic,5,-5
stress,anisotropic,5,5
stress,anisotropic,5,5
stress,anisotropic,5,-5
stress,anisotropic,5,1
stress,anisotropic,5,1
stress,anisotropic,5,5
stress,anisotropic,5,1
stress,anisotropic,5,3
stress,anisotropic,5,-3
stress,anisotropic,5,-3
stress,anisotropic,5,-5
stress,anisotropic,5,-5
stress,anisotropic,5,-5
stress,anisotropic,5,-5
stress,anisotropic,5,3
stress,anisotropic,5,-5
stress,anisotropic,5,5
stress,anisotropic,5,-1
stress,anisotropic,5,-5
stress,anisotropic,5,-5
stress,anisotropic,5,-5
stress,anisotropic,5,-5
stress,anisotropic,5,-3
stress,anisotropic,5,-1
stress,anisotropic,5,-3
stress,anisotropic,5,-3
stress,anisotropic,5,-5
stress,anisotropic,5,-5
stress,anisotropic,5,-5
stress,anisotropic,5,1
stress,anisotropic,5,-5
stress,anisotropic,5,3
stress,anisotropic,5,-3
stress,anisotropic,5,3
stress,anisotropic,5,-5
stress,anisotropic,5,-1
stress,anisotropic,5,-5
stress,anisotropic,5,1
stress,anisotropic,5,-1
stress,anisotropic,5,3
stress,anisotropic,5,-1
stress,anisotropic,5,-3
stress,anisotropic,5,-5
stress,anisotropic,5,-1
stress,anisotropic,5,-1
stress,anisotropic,5,5
stress,anisotropic,5,-5
stress,anisotropic,5,3
stress,anisotropic,5,3
stress,anisotropic,5,-3
stress,anisotropic,5,-5
stress,anisotropic,5,1
stress,anisotropic,5,1
stress,anisotropic,5,-1
stress,anisotropic,5,-1
stress,anisotropic,5,3
stress,anisotropic,5,-1
stress,anisotropic,5,-1
stress,anisotropic,5,-3
stress,anisotropic,5,-3
stress,anisotropic,5,-5
stress,anisotropic,5,-3
stress,anisotropic,5,1
stress,anisotropic,5,-3
stress,anisotropic,5,-5
stress,anisotropic,5,-5
stress,anisotropic,5,5
stress,anisotropic,5,-5
stress,anisotropic,5,-1
stress,anisotropic,5,-5
stress,anisotropic,5,-3
stress,anisotropic,5,5
stress,anisotropic,5,3
stress,anisotropic,5,-5
stress,anisotropic,5,1
stress,anisotropic,5,-5
stress,anisotropic,5,1
stress,anisotropic,5,-5
stress,anisotropic,5,1
stress,anisotropic,5,3
stress,anisotropic,5,-5
stress,anisotropic,5,-3
stress,anisotropic,5,3
stress,anisotropic,5,-5
stress,anisotropic,5,-3
stress,anisotropic,5,-5
stress,anisotropic,5,1
stress,anisotropic,5,-3
stress,anisotropic,5,1
stress,anisotropic,5,3
stress,anisotropic,5,-1
stress,anisotropic,7,-7
stress,anisotropic,7,-1
stress,anisotropic,7,1
stress,anisotropic,7,-3
stress,anisotropic,7,1
stress,anisotropic,7,-3
stress,anisotropic,7,-7
stress,anisotropic,7,5
stress,anisotropic,7,-3
stress,anisotropic,7,3
stress,anisotropic,7,-3
stress,anisotropic,7,-3
stress,anisotropic,7,1
stress,anisotropic,7,1
stress,anisotropic,7,-5
stress,anisotropic,7,-1
stress,anisotropic,7,-5
stress,anisotropic,7,-5
stress,anisotropic,7,-7
stress,anisotropic,7,-5
stress,anisotropic,7,1
stress,anisotropic,7,-7
stress,anisotropic,7,-3
stress,anisotropic,7,-3
stress,anisotropic,7,-5
stress,anisotropic,7,3
stress,anisotropic,7,1
stress,anisotropic,7,-1
stress,anisotropic,7,-7
stress,anisotropic,7,3
stress,anisotropic,7,5
stress,anisotropic,7,-7
stress,anisotropic,7,3
stress,anisotropic,7,3
stress,anisotropic,7,7
stress,anisotropic,7,1
stress,anisotropic,7,5
stress,anisotropic,7,-5
stress,anisotropic,7,-3
stress,anisotropic,7,-3
stress,anisotropic,7,-7
stress,anisotropic,7,-5
stress,anisotropic,7,-7
stress,anisotropic,7,5
stress,anisotropic,7,-7
stress,anisotropic,7,7
stress,anisotropic,7,-1
stress,anisotropic,7,-7
stress,anisotropic,7,-7
stress,anisotropic,7,-7
stress,anisotropic,7,-5
stress,anisotropic,7,-5
stress,anisotropic,7,1
stress,anisotropic,7,-5
stress,anisotropic,7,-3
stress,anisotropic,7,-7
stress,anisotropic,7,-3
stress,anisotropic,7,-7
stress,anisotropic,7,-1
